Order_ID,Order_Date,Customer_ID,Customer_Name,City,Restaurant_Name,Food_Category,Item_Name,Quantity,Order_Value,Discount,Delivery_Fee,Delivery_Time_Minutes,Order_Status,Payment_Method,Restaurant_Rating,Transaction_ID
ORD005856,2025-01-28,CUST01467,Anjali,Chennai,"Burger Hub",Burger,Margherita,3,1974.46,254.83,63.21,13,Cancelled,Card,3.2,5418
ORD005857,2025-02-06,CUST00612,Pooja,Hyderabad,"Spice Kitchen",Pizza,"Veg Burger",6,1284.88,16.37,98.67,83,Delivered,Unknown,3.1,5419
ORD005858,2024-03-10,CUST00869,Rahul,Bangalore,"Pizza Point",Burger,"Chicken Burger",3,1082.84,52.07,57.66,48,Cancelled,Wallet,3.3,5420
ORD005859,2025-06-17,CUST02813,Sneha,Hyderabad,"Burger Hub",Burger,Margherita,4,1474.93,245.40,42.92,58,Cancelled,Wallet,3.9,5421
ORD005860,2025-11-20,CUST01247,Karan,Bangalore,"Urban Tadka",Pizza,"Veg Burger",3,2396.24,64.68,47.24,48,Cancelled,Wallet,3.9,5422
ORD005861,2025-07-16,CUST02608,Pooja,Bangalore,"Spice Kitchen",Burger,"Chicken Burger",2,257.95,152.94,92.22,89,Cancelled,Wallet,3.8,5423
ORD005801,2024-12-03,CUST02519,Anjali,Mumbai,"Food Factory","South Indian","Paneer Pizza",1,1647.78,132.56,41.33,11,Cancelled,Unknown,3.3,5424
ORD005802,2024-07-23,CUST00814,Priya,Bangalore,"Burger Hub",Dessert,"Veg Burger",6,1156.39,100.51,98.50,40,Delivered,Unknown,4.5,5425
ORD005803,2024-04-19,CUST01585,Sneha,Delhi,"Burger Hub","North Indian","Chicken Burger",2,2270.63,210.40,35.21,51,Delivered,Wallet,4.2,5426
ORD005804,2025-02-24,CUST02205,Rahul,Bangalore,"Burger Hub",Burger,Dosa,1,2295.64,132.87,25.21,71,Pending,Card,4.5,5427
ORD005805,2024-09-13,CUST01374,Pooja,Delhi,"Urban Tadka","North Indian",Margherita,4,2104.26,93.83,93.99,40,Cancelled,Cash,3.1,5428
ORD005806,2024-09-09,CUST01185,Priya,Pune,"Spice Kitchen","North Indian","Veg Burger",2,1117.99,83.48,58.27,24,Pending,Cash,4.2,5429
ORD005494,2025-03-01,CUST01180,Anjali,Chennai,"Biryani House",Biryani,"Chicken Burger",5,410.32,85.21,58.67,55,Cancelled,Unknown,2.6,5430
ORD005807,2024-08-09,CUST00681,Priya,Chennai,"Burger Hub",Dessert,"Paneer Pizza",2,416.06,43.20,58.61,12,Cancelled,Unknown,4.3,5431
ORD005808,2025-04-29,CUST01262,Anjali,Bangalore,"Biryani House",Biryani,Dosa,4,970.61,196.23,32.38,77,Pending,UPI,3.6,5432
ORD005809,2025-06-29,CUST00138,Sneha,Chennai,"Food Factory","South Indian",Margherita,4,2121.62,195.30,39.01,86,Delivered,Wallet,3.9,5433
ORD005810,2025-02-22,CUST02170,Unknown,Hyderabad,"Biryani House",Dessert,"Chicken Burger",3,1910.33,198.96,84.38,15,Delivered,UPI,4.4,5434
ORD005811,2024-10-05,CUST01557,Rohan,Bangalore,"Burger Hub",Biryani,"Paneer Pizza",3,1693.54,153.90,67.76,61,Delivered,Card,3.9,5435
ORD005812,2025-10-21,CUST00355,Unknown,Pune,"Pizza Point",Dessert,Dosa,4,496.01,94.71,53.58,60,Pending,UPI,3.6,5436
ORD005813,2024-07-12,CUST02828,Anjali,Delhi,"Biryani House",Burger,"Paneer Pizza",4,970.01,223.66,66.35,44,Pending,Cash,5.0,5437
ORD005815,2025-02-14,CUST01711,Amit,Delhi,"Food Factory",Dessert,"Veg Burger",2,2205.56,245.98,45.50,46,Delivered,Unknown,4.4,5438
ORD005816,2024-07-27,CUST02344,Pooja,Bangalore,"Pizza Point",Dessert,"Veg Burger",2,1296.40,153.81,93.98,10,Delivered,Cash,2.7,5439
ORD005960,2024-01-02,CUST02471,Rahul,Bangalore,"Spice Kitchen",Dessert,"Veg Burger",4,972.53,15.27,30.56,76,Delivered,Unknown,4.5,5440
ORD005817,2024-06-11,CUST00259,Sneha,Mumbai,"Urban Tadka",Burger,Dosa,2,2451.91,98.51,55.78,80,Cancelled,Wallet,3.3,5441
ORD000475,2025-10-22,CUST00492,Pooja,Bangalore,"Spice Kitchen",Biryani,Margherita,4,1508.88,110.49,36.68,85,Delivered,Unknown,4.6,5442
ORD005820,2025-10-03,CUST00959,Sneha,Chennai,"Spice Kitchen",Burger,"Paneer Pizza",1,1225.63,277.91,36.05,16,Cancelled,Card,3.1,5443
ORD005961,2025-07-21,CUST01441,Rohan,Bangalore,"Biryani House",Burger,"Veg Burger",3,337.32,50.62,82.43,22,Pending,Wallet,2.7,5444
ORD005821,2024-08-29,CUST01513,Amit,Bangalore,"Pizza Point","North Indian","Chicken Biryani",4,1296.33,270.82,90.79,51,Cancelled,Cash,3.1,5445
ORD005962,2025-07-05,CUST00506,Sneha,Bangalore,"Spice Kitchen","South Indian",Dosa,2,1290.64,226.27,22.51,58,Pending,Card,2.6,5446
ORD005963,2025-03-01,CUST00755,Sneha,Mumbai,"Biryani House",Burger,Margherita,6,546.23,195.49,44.72,52,Delivered,Card,3.2,5447
ORD005822,2024-11-18,CUST01534,Karan,Delhi,"Food Factory",Burger,Margherita,3,1320.62,236.20,36.01,35,Cancelled,Unknown,3.1,5448
ORD005964,2025-10-29,CUST01472,Amit,Pune,"Pizza Point","South Indian","Ice Cream",4,176.85,262.59,37.72,57,Delivered,UPI,2.5,5449
ORD000421,2025-07-30,CUST02773,Sneha,Hyderabad,"Urban Tadka",Burger,Dosa,2,2123.15,96.70,25.51,59,Delivered,UPI,3.7,5450
ORD005825,2024-07-03,CUST00966,Unknown,Bangalore,"Food Factory","South Indian","Ice Cream",1,1715.52,92.33,53.45,39,Delivered,Cash,4.9,5451
ORD005965,2024-07-06,CUST02201,Priya,Mumbai,"Biryani House",Dessert,"Chicken Burger",1,1895.04,169.28,23.21,66,Delivered,Wallet,4.3,5452
ORD005826,2024-09-18,CUST02847,Anjali,Mumbai,"Spice Kitchen",Dessert,"Chicken Burger",3,509.46,109.45,24.70,33,Delivered,UPI,4.2,5453
ORD005827,2024-10-01,CUST00600,Priya,Bangalore,"Spice Kitchen",Pizza,Dosa,6,2247.94,25.40,40.59,63,Cancelled,UPI,3.0,5454
ORD005966,2025-08-26,CUST02471,Karan,Chennai,"Urban Tadka",Biryani,Dosa,3,2377.66,240.96,32.98,13,Delivered,Card,3.3,5455
ORD005828,2025-02-08,CUST01216,Karan,Bangalore,"Food Factory",Burger,"Veg Burger",5,1058.82,206.77,48.95,54,Cancelled,Card,2.9,5456
ORD005829,2024-09-19,CUST01587,Karan,Bangalore,"Pizza Point",Pizza,"Ice Cream",4,2008.04,283.67,57.94,68,Cancelled,Wallet,3.8,5457
ORD005967,2024-10-19,CUST00981,Rahul,Chennai,"Food Factory",Dessert,"Paneer Pizza",5,1802.41,38.85,83.96,41,Delivered,Cash,4.3,5458
ORD005830,2025-08-29,CUST00926,Sneha,Bangalore,"Pizza Point",Burger,Dosa,4,1054.98,298.04,33.80,11,Cancelled,Card,2.9,5459
ORD005831,2024-12-12,CUST01306,Anjali,Chennai,"Food Factory","North Indian",Margherita,2,1165.75,38.73,22.75,21,Pending,Unknown,3.8,5460
ORD005968,2024-08-22,CUST01734,Sneha,Pune,"Biryani House",Pizza,Margherita,3,678.44,178.10,79.46,75,Delivered,Wallet,3.0,5461
ORD005832,2025-05-26,CUST01248,Rahul,Delhi,"Urban Tadka",Biryani,"Chicken Burger",1,2055.77,57.20,98.81,50,Delivered,Cash,5.0,5462
ORD005833,2025-11-14,CUST02267,Rohan,Bangalore,"Biryani House","North Indian","Chicken Biryani",1,514.21,219.33,55.62,90,Delivered,UPI,4.3,5463
ORD005969,2025-05-04,CUST02358,Rahul,Chennai,"Urban Tadka","South Indian",Dosa,6,1127.84,43.57,58.74,59,Delivered,UPI,4.2,5464
ORD005834,2024-10-25,CUST00760,Priya,Pune,"Food Factory",Biryani,"Ice Cream",3,652.21,127.16,67.41,54,Delivered,UPI,3.0,5465
ORD005835,2025-07-21,CUST02400,Karan,Hyderabad,"Spice Kitchen",Dessert,"Chicken Burger",4,771.76,1.88,33.60,72,Delivered,Cash,2.7,5466
ORD005971,2024-11-25,CUST02555,Anjali,Pune,"Food Factory",Biryani,"Veg Burger",6,296.82,298.27,74.14,56,Pending,Cash,2.7,5467
ORD005836,2024-02-05,CUST01109,Anjali,Bangalore,"Spice Kitchen",Biryani,"Veg Burger",3,1235.27,164.13,41.93,12,Delivered,UPI,4.2,5468
ORD005837,2025-05-31,CUST02374,Pooja,Chennai,"Pizza Point",Biryani,Margherita,1,1337.98,55.44,98.59,35,Delivered,UPI,3.4,5469
ORD005972,2025-11-09,CUST01899,Amit,Delhi,"Pizza Point","North Indian","Paneer Pizza",1,1133.68,75.59,57.73,39,Delivered,Card,4.2,5470
ORD005838,2025-03-01,CUST00998,Priya,Bangalore,"Food Factory","South Indian","Chicken Biryani",4,2498.79,87.05,36.20,59,Pending,Wallet,4.7,5471
ORD005839,2024-01-09,CUST01211,Rahul,Bangalore,"Food Factory",Pizza,Dosa,5,1094.46,156.10,24.85,85,Delivered,Card,4.6,5472
ORD005973,2024-06-17,CUST00682,Rohan,Hyderabad,"Biryani House",Dessert,"Paneer Pizza",5,2049.25,138.22,43.76,88,Delivered,Unknown,4.2,5473
ORD005840,2025-02-07,CUST00151,Karan,Bangalore,"Urban Tadka","South Indian","Ice Cream",4,1909.56,18.51,87.85,39,Pending,Cash,4.9,5474
ORD005841,2025-05-03,CUST02660,Karan,Bangalore,"Food Factory","North Indian","Chicken Burger",1,1775.18,168.08,85.90,76,Delivered,Card,2.6,5475
ORD005974,2025-05-08,CUST00856,Unknown,Mumbai,"Spice Kitchen",Biryani,"Paneer Pizza",3,375.46,47.92,43.08,84,Pending,UPI,5.0,5476
ORD005842,2024-09-24,CUST00183,Priya,Bangalore,"Spice Kitchen",Biryani,"Veg Burger",5,2191.68,110.78,95.50,36,Delivered,Unknown,4.1,5477
ORD005843,2025-05-14,CUST00571,Rohan,Bangalore,"Pizza Point",Dessert,Margherita,6,1936.39,273.50,94.42,64,Delivered,UPI,4.5,5478
ORD005976,2025-08-17,CUST02492,Sneha,Bangalore,"Burger Hub",Pizza,Dosa,2,859.49,116.32,52.57,89,Delivered,UPI,4.3,5479
ORD005844,2025-11-16,CUST01565,Anjali,Bangalore,"Food Factory","South Indian",Margherita,2,1298.06,137.43,24.83,77,Delivered,Card,3.2,5480
ORD005977,2025-12-15,CUST02999,Amit,Chennai,"Pizza Point","North Indian","Paneer Pizza",1,142.87,116.57,75.42,77,Delivered,UPI,2.5,5481
ORD005978,2024-12-02,CUST02328,Priya,Delhi,"Pizza Point","North Indian",Dosa,4,1326.14,45.93,58.13,79,Delivered,UPI,4.3,5482
ORD006079,2025-04-17,CUST00956,Pooja,Delhi,"Pizza Point","North Indian","Ice Cream",3,2014.32,28.19,93.51,89,Delivered,Unknown,4.2,5483
ORD005979,2024-01-11,CUST01412,Amit,Bangalore,"Food Factory",Pizza,"Chicken Burger",3,1995.08,77.63,24.57,43,Delivered,Cash,4.0,5484
ORD006080,2024-12-09,CUST01661,Rahul,Chennai,"Urban Tadka",Dessert,"Veg Burger",1,604.97,175.24,25.13,53,Delivered,Wallet,3.5,5485
ORD006081,2025-03-28,CUST00804,Rohan,Chennai,"Spice Kitchen",Dessert,Margherita,3,520.19,19.40,62.47,54,Pending,Wallet,3.8,5486
ORD005981,2024-04-20,CUST01254,Anjali,Bangalore,"Biryani House",Dessert,"Chicken Biryani",6,940.23,74.58,46.99,61,Delivered,Cash,4.2,5487
ORD006082,2025-01-25,CUST02385,Rohan,Bangalore,"Biryani House","South Indian","Veg Burger",5,291.71,155.13,37.42,82,Delivered,UPI,4.3,5488
ORD005982,2024-09-11,CUST02019,Rohan,Bangalore,"Pizza Point",Pizza,"Paneer Pizza",2,138.85,146.66,52.19,67,Delivered,Wallet,3.2,5489
ORD006083,2024-04-20,CUST01929,Priya,Hyderabad,"Urban Tadka",Pizza,"Paneer Pizza",6,1707.00,262.89,73.31,47,Delivered,UPI,3.5,5490
ORD006084,2025-12-22,CUST01261,Priya,Delhi,"Urban Tadka","South Indian",Dosa,6,2375.89,8.65,49.22,52,Delivered,Unknown,4.9,5491
ORD005983,2025-10-17,CUST00759,Amit,Bangalore,"Burger Hub",Burger,"Paneer Pizza",3,600.01,90.07,30.84,68,Delivered,Card,3.0,5492
ORD006085,2024-06-20,CUST00251,Rahul,Chennai,"Spice Kitchen","South Indian","Ice Cream",5,2146.86,283.53,27.13,19,Delivered,UPI,4.0,5493
ORD006086,2025-06-22,CUST01701,Anjali,Pune,"Biryani House",Burger,Dosa,3,1052.69,179.86,89.47,56,Pending,Unknown,3.2,5494
ORD005984,2024-12-18,CUST02824,Sneha,Hyderabad,"Food Factory",Dessert,"Chicken Burger",1,200.64,249.73,62.05,50,Pending,Cash,4.7,5495
ORD006088,2024-03-05,CUST02671,Unknown,Bangalore,"Spice Kitchen",Burger,Margherita,2,765.12,163.41,25.69,25,Delivered,Cash,3.0,5496
ORD006089,2024-06-28,CUST02634,Rahul,Hyderabad,"Spice Kitchen",Dessert,"Ice Cream",3,2038.27,292.59,35.31,22,Delivered,Card,4.0,5497
ORD005985,2024-06-02,CUST00465,Unknown,Hyderabad,"Food Factory",Dessert,"Chicken Biryani",2,790.61,181.12,35.33,19,Cancelled,Unknown,2.7,5498
ORD006090,2025-12-30,CUST00232,Sneha,Mumbai,"Burger Hub",Pizza,"Chicken Biryani",6,1295.77,51.40,73.27,10,Pending,Cash,4.9,5499
ORD005986,2025-06-11,CUST01756,Priya,Bangalore,"Burger Hub","South Indian",Margherita,2,199.55,46.30,27.07,42,Pending,Card,3.1,5500
ORD006091,2025-10-10,CUST00770,Priya,Delhi,"Biryani House","South Indian","Paneer Pizza",2,2396.01,97.04,25.20,48,Cancelled,Card,4.4,5501
ORD006092,2024-04-03,CUST01265,Pooja,Delhi,"Burger Hub","South Indian",Margherita,1,1078.41,170.76,26.25,47,Delivered,UPI,4.5,5502
ORD005987,2024-05-06,CUST02372,Sneha,Hyderabad,"Burger Hub",Pizza,Margherita,1,665.25,99.15,47.97,89,Delivered,UPI,4.9,5503
ORD006093,2024-11-10,CUST01305,Anjali,Bangalore,"Urban Tadka","South Indian","Paneer Pizza",5,914.28,291.32,70.95,41,Delivered,Unknown,3.2,5504
ORD006094,2025-01-21,CUST00355,Unknown,Chennai,"Pizza Point",Dessert,"Paneer Pizza",4,303.72,230.83,67.11,73,Delivered,Wallet,2.8,5505
ORD006095,2024-05-06,CUST02472,Sneha,Bangalore,"Food Factory","South Indian","Chicken Burger",3,1658.27,38.99,74.68,64,Pending,UPI,4.9,5506
ORD005988,2025-06-10,CUST02459,Rohan,Bangalore,"Pizza Point",Pizza,"Chicken Biryani",2,1349.33,266.58,38.25,34,Cancelled,Unknown,4.3,5507
ORD006096,2025-06-22,CUST01963,Sneha,Chennai,"Urban Tadka",Biryani,"Veg Burger",1,1086.48,19.79,74.00,38,Delivered,Unknown,3.0,5508
ORD006097,2025-01-01,CUST00117,Karan,Delhi,"Spice Kitchen",Biryani,"Paneer Pizza",2,2033.84,13.66,28.78,57,Cancelled,UPI,3.0,5509
ORD005989,2024-09-10,CUST01226,Rahul,Bangalore,"Biryani House","South Indian",Margherita,3,682.51,299.09,67.48,55,Pending,Cash,3.3,5510
ORD006098,2025-09-15,CUST02964,Karan,Bangalore,"Urban Tadka",Dessert,"Paneer Pizza",4,466.41,72.72,90.17,64,Pending,Card,2.6,5511
ORD005990,2024-09-20,CUST01749,Sneha,Delhi,"Pizza Point",Biryani,Margherita,2,2091.25,26.95,54.75,19,Delivered,Cash,4.1,5512
ORD005991,2024-06-11,CUST00759,Amit,Bangalore,"Spice Kitchen",Burger,"Paneer Pizza",4,1929.80,81.58,45.94,30,Cancelled,Cash,3.3,5513
ORD006099,2024-03-30,CUST00220,Pooja,Bangalore,"Pizza Point","North Indian","Veg Burger",3,540.93,91.65,57.44,31,Delivered,UPI,3.4,5514
ORD006100,2025-03-21,CUST00896,Karan,Bangalore,"Spice Kitchen",Biryani,Dosa,5,521.47,151.55,46.48,55,Delivered,Cash,3.8,5515
ORD005992,2025-01-22,CUST02850,Pooja,Bangalore,"Food Factory","South Indian","Chicken Burger",4,520.85,204.77,98.82,61,Delivered,Card,2.5,5516
ORD006101,2025-03-11,CUST00050,Rahul,Bangalore,"Burger Hub","South Indian","Chicken Biryani",2,1446.36,167.11,35.19,33,Pending,Cash,4.7,5517
ORD006102,2024-04-17,CUST01156,Priya,Delhi,"Urban Tadka","North Indian","Chicken Burger",5,1241.85,100.54,30.85,82,Cancelled,Wallet,3.0,5518
ORD005993,2024-11-28,CUST01211,Unknown,Bangalore,"Pizza Point","South Indian",Dosa,6,865.01,98.71,34.52,61,Delivered,Cash,4.9,5519
ORD006103,2025-02-27,CUST00854,Karan,Bangalore,"Urban Tadka",Biryani,"Ice Cream",1,461.75,120.08,93.82,23,Pending,Wallet,3.5,5520
ORD006104,2025-10-19,CUST01825,Rohan,Chennai,"Urban Tadka","South Indian","Chicken Biryani",4,1784.60,142.21,60.48,89,Cancelled,Cash,4.7,5521
ORD005994,2024-04-06,CUST00480,Pooja,Chennai,"Burger Hub","North Indian","Veg Burger",6,1489.11,129.82,44.37,84,Delivered,Wallet,4.6,5522
ORD006105,2024-01-03,CUST01770,Priya,Bangalore,"Food Factory",Pizza,Margherita,2,1230.00,259.60,50.45,72,Delivered,UPI,3.2,5523
ORD005251,2025-09-06,CUST01946,Rohan,Bangalore,"Burger Hub",Pizza,"Ice Cream",3,1348.35,72.60,60.82,63,Delivered,Card,4.4,5524
ORD006106,2025-07-31,CUST02177,Karan,Mumbai,"Urban Tadka","North Indian",Dosa,4,589.45,128.89,26.62,44,Delivered,Wallet,4.2,5525
ORD005995,2025-03-28,CUST00275,Karan,Bangalore,"Biryani House",Biryani,"Veg Burger",4,1109.57,185.53,65.16,23,Cancelled,Card,3.0,5526
ORD006107,2024-06-03,CUST00031,Amit,Bangalore,"Urban Tadka","South Indian",Dosa,6,455.28,148.99,22.43,55,Delivered,UPI,4.5,5527
ORD005252,2025-04-04,CUST01897,Priya,Pune,"Burger Hub","South Indian","Chicken Burger",4,2399.80,132.16,90.33,51,Delivered,Unknown,3.0,5528
ORD005996,2025-09-07,CUST00348,Unknown,Pune,"Pizza Point",Burger,"Chicken Burger",6,859.68,195.48,21.29,81,Pending,Wallet,2.5,5529
ORD006108,2024-06-09,CUST02899,Rahul,Chennai,"Urban Tadka","North Indian","Ice Cream",1,677.49,231.17,43.21,41,Delivered,Cash,4.1,5530
ORD006109,2024-07-02,CUST01918,Priya,Pune,"Biryani House",Pizza,"Chicken Burger",4,1284.77,216.35,60.54,86,Cancelled,Wallet,3.6,5531
ORD005253,2025-03-17,CUST01124,Sneha,Chennai,"Spice Kitchen","North Indian",Dosa,6,1241.15,153.39,96.97,61,Delivered,Cash,3.5,5532
ORD005997,2025-05-22,CUST01704,Priya,Pune,"Biryani House",Pizza,"Paneer Pizza",5,1731.90,153.54,76.20,30,Delivered,Cash,4.7,5533
ORD006110,2024-12-16,CUST00942,Karan,Delhi,"Urban Tadka","North Indian","Chicken Biryani",2,2407.20,77.26,29.64,70,Cancelled,UPI,4.0,5534
ORD006113,2025-12-17,CUST01451,Anjali,Hyderabad,"Biryani House",Dessert,Dosa,3,1001.42,184.72,35.47,58,Delivered,UPI,3.7,5535
ORD005254,2025-07-31,CUST02376,Rohan,Mumbai,"Spice Kitchen","North Indian","Chicken Biryani",5,929.23,155.88,76.70,40,Delivered,UPI,3.5,5536
ORD005998,2025-04-22,CUST00336,Pooja,Bangalore,"Pizza Point",Pizza,"Paneer Pizza",6,1796.41,295.13,84.34,77,Cancelled,Unknown,2.7,5537
ORD006114,2025-03-01,CUST00462,Karan,Bangalore,"Urban Tadka","North Indian",Margherita,4,966.41,226.68,98.77,68,Delivered,UPI,2.8,5538
ORD006115,2025-09-30,CUST00951,Sneha,Bangalore,"Biryani House","South Indian","Veg Burger",4,188.12,41.81,47.32,55,Delivered,UPI,3.0,5539
ORD005255,2024-05-30,CUST00999,Sneha,Bangalore,"Pizza Point",Pizza,"Paneer Pizza",4,2313.94,72.45,89.48,12,Delivered,Card,2.8,5540
ORD005999,2025-09-02,CUST02616,Rohan,Chennai,"Biryani House","South Indian","Ice Cream",3,460.91,10.45,95.18,65,Delivered,Wallet,4.9,5541
ORD006116,2024-12-16,CUST02843,Sneha,Delhi,"Spice Kitchen","North Indian",Dosa,2,1389.16,227.52,51.10,29,Cancelled,Card,3.7,5542
ORD006117,2024-01-22,CUST02544,Rahul,Hyderabad,"Spice Kitchen","South Indian",Margherita,2,1395.25,183.58,36.78,74,Delivered,Unknown,3.4,5543
ORD006000,2025-01-27,CUST00086,Rohan,Mumbai,"Biryani House","North Indian","Chicken Burger",2,1087.19,119.18,74.76,13,Delivered,Card,4.1,5544
ORD006118,2025-01-09,CUST01384,Anjali,Pune,"Spice Kitchen","South Indian","Ice Cream",4,811.47,189.04,23.73,90,Delivered,UPI,3.8,5545
ORD006119,2025-12-06,CUST00647,Amit,Hyderabad,"Burger Hub","South Indian","Chicken Biryani",1,733.35,99.58,36.94,30,Delivered,Wallet,2.9,5546
ORD006001,2024-03-18,CUST02587,Pooja,Pune,"Food Factory",Pizza,"Veg Burger",3,923.41,103.20,90.90,71,Pending,Wallet,4.4,5547
ORD006120,2025-04-03,CUST02871,Anjali,Chennai,"Food Factory","South Indian","Paneer Pizza",6,1165.49,75.57,44.83,45,Pending,Unknown,4.2,5548
ORD006002,2024-10-27,CUST01809,Karan,Bangalore,"Biryani House","North Indian","Paneer Pizza",5,605.73,291.69,46.67,10,Delivered,Unknown,4.0,5549
ORD006121,2024-03-29,CUST01633,Rohan,Pune,"Food Factory","South Indian","Chicken Burger",3,723.46,12.42,43.35,72,Delivered,Cash,3.9,5550
ORD006122,2025-09-28,CUST02627,Rohan,Bangalore,"Urban Tadka","South Indian",Margherita,1,175.31,29.03,95.32,82,Delivered,UPI,4.1,5551
ORD006004,2024-05-16,CUST02691,Rohan,Bangalore,"Pizza Point",Dessert,"Chicken Burger",2,1790.93,32.03,70.25,25,Delivered,Wallet,4.2,5552
ORD006123,2024-11-13,CUST01030,Sneha,Mumbai,"Burger Hub",Biryani,Margherita,4,718.37,241.15,89.51,18,Delivered,Cash,4.4,5553
ORD006124,2024-04-23,CUST02359,Amit,Delhi,"Spice Kitchen",Pizza,"Paneer Pizza",4,356.91,168.85,71.19,24,Delivered,UPI,4.9,5554
ORD006005,2025-10-18,CUST01299,Sneha,Delhi,"Burger Hub",Dessert,"Ice Cream",1,1207.07,6.14,49.36,72,Delivered,Unknown,2.7,5555
ORD006125,2025-03-18,CUST02544,Anjali,Delhi,"Pizza Point",Burger,"Veg Burger",5,311.83,83.53,23.54,35,Pending,Card,2.8,5556
ORD006126,2024-06-27,CUST01185,Karan,Chennai,"Biryani House",Burger,Margherita,2,2158.56,104.09,74.40,57,Pending,UPI,3.7,5557
ORD006006,2024-10-18,CUST00055,Rahul,Mumbai,"Biryani House",Biryani,"Chicken Burger",1,1673.75,244.90,45.20,86,Cancelled,UPI,4.1,5558
ORD006127,2025-07-31,CUST02347,Unknown,Delhi,"Burger Hub",Dessert,"Chicken Burger",4,786.48,134.15,29.79,39,Delivered,UPI,2.6,5559
ORD006197,2025-11-01,CUST02596,Unknown,Bangalore,"Burger Hub","North Indian","Paneer Pizza",5,2305.16,169.57,73.47,68,Delivered,Wallet,3.5,5560
ORD006128,2025-10-05,CUST02372,Sneha,Chennai,"Urban Tadka",Pizza,Margherita,3,1978.82,149.62,62.55,30,Delivered,Cash,3.2,5561
ORD006007,2025-07-29,CUST00961,Sneha,Chennai,"Food Factory",Pizza,"Chicken Biryani",6,1351.99,107.94,41.60,22,Pending,Cash,3.3,5562
ORD006129,2024-11-18,CUST02316,Anjali,Delhi,"Spice Kitchen","North Indian","Chicken Biryani",5,457.86,43.85,91.39,36,Delivered,UPI,3.0,5563
ORD006130,2024-12-14,CUST02660,Priya,Hyderabad,"Urban Tadka","South Indian",Margherita,5,1803.43,109.11,93.16,30,Delivered,Unknown,4.8,5564
ORD006198,2025-07-09,CUST01123,Sneha,Bangalore,"Urban Tadka",Burger,Margherita,4,1959.11,62.62,70.27,28,Delivered,UPI,4.2,5565
ORD006008,2024-07-19,CUST01586,Rohan,Bangalore,"Pizza Point","North Indian",Dosa,3,1700.02,269.61,87.92,80,Cancelled,UPI,3.8,5566
ORD006131,2024-12-14,CUST02756,Sneha,Bangalore,"Pizza Point","North Indian","Ice Cream",4,1819.93,27.60,69.37,22,Pending,Cash,3.3,5567
ORD006199,2025-06-04,CUST01334,Amit,Delhi,"Spice Kitchen",Biryani,"Chicken Biryani",1,1197.37,137.54,66.29,78,Pending,Unknown,4.9,5568
ORD006132,2025-04-01,CUST00748,Sneha,Bangalore,"Burger Hub",Pizza,Margherita,2,735.43,248.94,66.10,29,Delivered,Cash,4.7,5569
ORD006009,2024-10-21,CUST00719,Rohan,Delhi,"Pizza Point","South Indian","Paneer Pizza",3,297.98,225.36,32.56,77,Delivered,Unknown,4.4,5570
ORD006133,2025-08-09,CUST01429,Rohan,Bangalore,"Urban Tadka","North Indian","Ice Cream",6,278.59,63.20,22.57,24,Cancelled,Wallet,3.1,5571
ORD006200,2025-06-18,CUST01201,Rohan,Delhi,"Urban Tadka",Pizza,"Paneer Pizza",6,682.41,292.00,99.20,62,Pending,UPI,3.2,5572
ORD006134,2024-12-29,CUST02012,Anjali,Pune,"Biryani House",Pizza,Margherita,3,1847.45,131.95,91.04,26,Pending,Card,4.4,5573
ORD000143,2024-08-11,CUST00011,Pooja,Delhi,"Food Factory",Pizza,"Paneer Pizza",6,1736.69,292.55,57.29,69,Pending,UPI,3.5,5574
ORD006135,2025-04-05,CUST01471,Sneha,Bangalore,"Biryani House",Dessert,"Paneer Pizza",2,283.50,122.91,33.70,11,Pending,Card,4.8,5575
ORD006201,2024-10-24,CUST02512,Sneha,Hyderabad,"Food Factory",Pizza,"Paneer Pizza",5,1821.63,58.79,51.32,42,Cancelled,Wallet,4.8,5576
ORD006136,2025-08-29,CUST00625,Priya,Chennai,"Pizza Point",Dessert,"Veg Burger",4,1931.62,71.80,68.71,62,Pending,Unknown,4.5,5577
ORD006137,2024-09-19,CUST00358,Rahul,Chennai,"Burger Hub","South Indian","Chicken Biryani",4,485.75,190.17,79.41,42,Delivered,Cash,4.8,5578
ORD006202,2025-11-26,CUST00708,Sneha,Pune,"Food Factory",Pizza,"Chicken Burger",2,1485.36,261.70,99.00,30,Delivered,Wallet,3.8,5579
ORD006138,2025-06-23,CUST02149,Amit,Delhi,"Urban Tadka","South Indian",Margherita,1,190.87,39.04,21.41,65,Cancelled,Card,2.8,5580
ORD000147,2024-02-16,CUST00173,Rohan,Bangalore,"Spice Kitchen","North Indian",Dosa,5,1433.28,11.99,26.09,34,Delivered,Card,3.5,5581
ORD006139,2025-08-16,CUST02475,Anjali,Hyderabad,"Burger Hub","South Indian","Chicken Biryani",1,185.53,237.86,48.88,11,Delivered,Card,2.8,5582
ORD006140,2025-12-10,CUST00859,Amit,Delhi,"Biryani House",Pizza,"Chicken Biryani",3,487.07,169.01,86.16,78,Delivered,Wallet,2.5,5583
ORD006204,2024-02-08,CUST02281,Sneha,Delhi,"Spice Kitchen",Biryani,"Ice Cream",1,2472.43,23.11,49.03,52,Pending,UPI,3.2,5584
ORD006141,2024-07-25,CUST01015,Pooja,Delhi,"Food Factory","North Indian","Chicken Biryani",2,994.71,136.34,22.40,61,Delivered,Cash,3.3,5585
